origin_airport;destination_airport;image_url;image_tag;description;url;origin_city;destination_city;price_oneway;price_round;applink;route;priority;origin_country_2lc;destination_country_2lc;origin_location_id;origin_slug;destination_location_id;destination_slug;origin_city_en;destination_city_en;origin_country;origin_country_en;destination_country;destination_country_en;cheap_landing_page_url;search_results_url_oneway;search_results_url_return;currency;language
PRG;APF;https://images.kiwi.com/photos/1280x720/naples_fl_us.jpg;Naples, travel destination, city;Praha - Naples;https://kiwi.com/cz/hledej/results/praha-cesko/naples-florida-spojene-staty;Praha;Naples;56018 CZK;101576 CZK;;PRG-APF;;CZ;US;prague_cz;praha-cesko;naples_fl_us;naples-florida-spojene-staty;Prague;Naples;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/naples-florida-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/naples-florida-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/naples-florida-spojene-staty/anytime;CZK;cz
BRQ;CAG;https://images.kiwi.com/photos/1280x720/cagliari_it.jpg;Cagliari, travel destination, city;Brno - Cagliari;https://kiwi.com/cz/hledej/results/brno-cesko/cagliari-italie;Brno;Cagliari;1764 CZK;3797 CZK;;BRQ-CAG;;CZ;IT;brno_cz;brno-cesko;cagliari_it;cagliari-italie;Brno;Cagliari;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/brno-cesko/cagliari-italie/;https://www.kiwi.com/cz/hledej/results/brno-cesko/cagliari-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/cagliari-italie/anytime;CZK;cz
PRG;DUB;https://images.kiwi.com/photos/1280x720/dublin_ie.jpg;Dublin, travel destination, city;Praha - Dublin;https://kiwi.com/cz/hledej/results/praha-cesko/dublin-irsko;Praha;Dublin;710 CZK;1445 CZK;;PRG-DUB;;CZ;IE;prague_cz;praha-cesko;dublin_ie;dublin-irsko;Prague;Dublin;Česko;Czechia;Irsko;Ireland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/dublin-irsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/dublin-irsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/dublin-irsko/anytime;CZK;cz
OSR;PMO;https://images.kiwi.com/photos/1280x720/palermo_it.jpg;Palermo, travel destination, city;Ostrava - Palermo;https://kiwi.com/cz/hledej/results/ostrava-cesko/palermo-italie;Ostrava;Palermo;1543 CZK;2694 CZK;;OSR-PMO;;CZ;IT;ostrava_cz;ostrava-cesko;palermo_it;palermo-italie;Ostrava;Palermo;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/palermo-italie/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/palermo-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/palermo-italie/anytime;CZK;cz
PRG;PVR;https://images.kiwi.com/photos/1280x720/puerto-vallarta_mx.jpg;Puerto Vallarta, travel destination, city;Praha - Puerto Vallarta;https://kiwi.com/cz/hledej/results/praha-cesko/puerto-vallarta-mexiko;Praha;Puerto Vallarta;9773 CZK;20697 CZK;;PRG-PVR;;CZ;MX;prague_cz;praha-cesko;puerto-vallarta_mx;puerto-vallarta-mexiko;Prague;Puerto Vallarta;Česko;Czechia;Mexiko;Mexico;https://www.kiwi.com/cz/cheap-flights/praha-cesko/puerto-vallarta-mexiko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/puerto-vallarta-mexiko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/puerto-vallarta-mexiko/anytime;CZK;cz
PRG;JER;https://images.kiwi.com/photos/1280x720/saint-helier_je.jpg;Saint Helier, travel destination, city;Praha - Saint Helier;https://kiwi.com/cz/hledej/results/praha-cesko/saint-helier-jersey;Praha;Saint Helier;1764 CZK;3331 CZK;;PRG-JER;;CZ;JE;prague_cz;praha-cesko;saint-helier_je;saint-helier-jersey;Prague;Saint Helier;Česko;Czechia;Jersey;Jersey;https://www.kiwi.com/cz/cheap-flights/praha-cesko/saint-helier-jersey/;https://www.kiwi.com/cz/hledej/results/praha-cesko/saint-helier-jersey/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/saint-helier-jersey/anytime;CZK;cz
PRG;HEL;https://images.kiwi.com/photos/1280x720/helsinki_fi.jpg;Helsinky, travel destination, city;Praha - Helsinky;https://kiwi.com/cz/hledej/results/praha-cesko/helsinky-finsko;Praha;Helsinky;1764 CZK;1543 CZK;;PRG-HEL;;CZ;FI;prague_cz;praha-cesko;helsinki_fi;helsinky-finsko;Prague;Helsinki;Česko;Czechia;Finsko;Finland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/helsinky-finsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/helsinky-finsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/helsinky-finsko/anytime;CZK;cz
PRG;PVD;https://images.kiwi.com/photos/1280x720/providence_ri_us.jpg;Providence, travel destination, city;Praha - Providence;https://kiwi.com/cz/hledej/results/praha-cesko/providence-rhode-island-spojene-staty;Praha;Providence;9332 CZK;18052 CZK;;PRG-PVD;;CZ;US;prague_cz;praha-cesko;providence_ri_us;providence-rhode-island-spojene-staty;Prague;Providence;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/providence-rhode-island-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/providence-rhode-island-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/providence-rhode-island-spojene-staty/anytime;CZK;cz
PRG;TAT;https://images.kiwi.com/photos/1280x720/poprad_sk.jpg;Poprad, travel destination, city;Praha - Poprad;https://kiwi.com/cz/hledej/results/praha-cesko/poprad-slovensko;Praha;Poprad;1788 CZK;3209 CZK;;PRG-TAT;;CZ;SK;prague_cz;praha-cesko;poprad_sk;poprad-slovensko;Prague;Poprad;Česko;Czechia;Slovensko;Slovakia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/poprad-slovensko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/poprad-slovensko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/poprad-slovensko/anytime;CZK;cz
PRG;IAD;https://images.kiwi.com/photos/1280x720/washington_dc_us.jpg;Washington, D.C., travel destination, city;Praha - Washington, D.C.;https://kiwi.com/cz/hledej/results/praha-cesko/washington-district-of-columbia-spojene-staty;Praha;Washington, D.C.; CZK;11708 CZK;;PRG-IAD;;CZ;US;prague_cz;praha-cesko;washington_dc_us;washington-district-of-columbia-spojene-staty;Prague;Washington, D.C.;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/washington-district-of-columbia-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/washington-district-of-columbia-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/washington-district-of-columbia-spojene-staty/anytime;CZK;cz
PRG;CIY;https://images.kiwi.com/photos/1280x720/comiso_it.jpg;Comiso, travel destination, city;Praha - Comiso;https://kiwi.com/cz/hledej/results/praha-cesko/comiso-italie;Praha;Comiso;1127 CZK;2596 CZK;;PRG-CIY;;CZ;IT;prague_cz;praha-cesko;comiso_it;comiso-italie;Prague;Comiso;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/praha-cesko/comiso-italie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/comiso-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/comiso-italie/anytime;CZK;cz
BRQ;YVR;https://images.kiwi.com/photos/1280x720/vancouver_bc_ca.jpg;Vancouver, travel destination, city;Brno - Vancouver;https://kiwi.com/cz/hledej/results/brno-cesko/vancouver-britska-kolumbie-kanada;Brno;Vancouver;7789 CZK;13545 CZK;;BRQ-YVR;;CZ;CA;brno_cz;brno-cesko;vancouver_bc_ca;vancouver-britska-kolumbie-kanada;Brno;Vancouver;Česko;Czechia;Kanada;Canada;https://www.kiwi.com/cz/cheap-flights/brno-cesko/vancouver-britska-kolumbie-kanada/;https://www.kiwi.com/cz/hledej/results/brno-cesko/vancouver-britska-kolumbie-kanada/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/vancouver-britska-kolumbie-kanada/anytime;CZK;cz
PRG;RNO;https://images.kiwi.com/photos/1280x720/reno_nv_us.jpg;Reno, travel destination, city;Praha - Reno;https://kiwi.com/cz/hledej/results/praha-cesko/reno-nevada-spojene-staty;Praha;Reno;10287 CZK;17587 CZK;;PRG-RNO;;CZ;US;prague_cz;praha-cesko;reno_nv_us;reno-nevada-spojene-staty;Prague;Reno;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/reno-nevada-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/reno-nevada-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/reno-nevada-spojene-staty/anytime;CZK;cz
PRG;STI;https://images.kiwi.com/photos/1280x720/santiago-de-los-caballeros_do.jpg;Santiago de los Caballeros, travel destination, city;Praha - Santiago de los Caballeros;https://kiwi.com/cz/hledej/results/praha-cesko/santiago-de-los-caballeros-dominikanska-republika;Praha;Santiago de los Caballeros;10949 CZK;17636 CZK;;PRG-STI;;CZ;DO;prague_cz;praha-cesko;santiago-de-los-caballeros_do;santiago-de-los-caballeros-dominikanska-republika;Prague;Santiago de los Caballeros;Česko;Czechia;Dominikánská republika;Dominican Republic;https://www.kiwi.com/cz/cheap-flights/praha-cesko/santiago-de-los-caballeros-dominikanska-republika/;https://www.kiwi.com/cz/hledej/results/praha-cesko/santiago-de-los-caballeros-dominikanska-republika/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/santiago-de-los-caballeros-dominikanska-republika/anytime;CZK;cz
OSR;RMF;https://images.kiwi.com/photos/1280x720/marsa-alam_eg.jpg;Marsá Alam, travel destination, city;Ostrava - Marsá Alam;https://kiwi.com/cz/hledej/results/ostrava-cesko/marsa-alam-egypt;Ostrava;Marsá Alam;4213 CZK;9381 CZK;;OSR-RMF;;CZ;EG;ostrava_cz;ostrava-cesko;marsa-alam_eg;marsa-alam-egypt;Ostrava;Marsa Alam;Česko;Czechia;Egypt;Egypt;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/marsa-alam-egypt/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/marsa-alam-egypt/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/marsa-alam-egypt/anytime;CZK;cz
PRG;JUB;https://images.kiwi.com/photos/1280x720/juba_ss.jpg;Džuba, travel destination, city;Praha - Džuba;https://kiwi.com/cz/hledej/results/praha-cesko/dzuba-jizni-sudan;Praha;Džuba;8916 CZK;20428 CZK;;PRG-JUB;;CZ;SS;prague_cz;praha-cesko;juba_ss;dzuba-jizni-sudan;Prague;Juba;Česko;Czechia;Jižní Súdán;South Sudan;https://www.kiwi.com/cz/cheap-flights/praha-cesko/dzuba-jizni-sudan/;https://www.kiwi.com/cz/hledej/results/praha-cesko/dzuba-jizni-sudan/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/dzuba-jizni-sudan/anytime;CZK;cz
PRG;ERF;https://images.kiwi.com/photos/1280x720/erfurt_de.jpg;Erfurt, travel destination, city;Praha - Erfurt;https://kiwi.com/cz/hledej/results/praha-cesko/erfurt-nemecko;Praha;Erfurt;5585 CZK;10508 CZK;;PRG-ERF;;CZ;DE;prague_cz;praha-cesko;erfurt_de;erfurt-nemecko;Prague;Erfurt;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/praha-cesko/erfurt-nemecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/erfurt-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/erfurt-nemecko/anytime;CZK;cz
PRG;HYD;https://images.kiwi.com/photos/1280x720/hyderabad_in.jpg;Hajdarábád, travel destination, city;Praha - Hajdarábád;https://kiwi.com/cz/hledej/results/praha-cesko/hajdarabad-indie;Praha;Hajdarábád;6711 CZK;15701 CZK;;PRG-HYD;;CZ;IN;prague_cz;praha-cesko;hyderabad_in;hajdarabad-indie;Prague;Hyderabad;Česko;Czechia;Indie;India;https://www.kiwi.com/cz/cheap-flights/praha-cesko/hajdarabad-indie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/hajdarabad-indie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/hajdarabad-indie/anytime;CZK;cz
PRG;NOC;https://images.kiwi.com/photos/1280x720/knock_ie.jpg;Knock, County Mayo, travel destination, city;Praha - Knock, County Mayo;https://kiwi.com/cz/hledej/results/praha-cesko/knock-irsko;Praha;Knock, County Mayo;1421 CZK;3111 CZK;;PRG-NOC;;CZ;IE;prague_cz;praha-cesko;knock_ie;knock-irsko;Prague;Knock, County Mayo;Česko;Czechia;Irsko;Ireland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/knock-irsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/knock-irsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/knock-irsko/anytime;CZK;cz
PRG;FRL;https://images.kiwi.com/photos/1280x720/forli_it.jpg;Forli, travel destination, city;Praha - Forli;https://kiwi.com/cz/hledej/results/praha-cesko/forli-italie;Praha;Forli;2572 CZK;4360 CZK;;PRG-FRL;;CZ;IT;prague_cz;praha-cesko;forli_it;forli-italie;Prague;Forli;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/praha-cesko/forli-italie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/forli-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/forli-italie/anytime;CZK;cz
BRQ;PUJ;https://images.kiwi.com/photos/1280x720/punta-cana_do.jpg;Punta Cana, travel destination, city;Brno - Punta Cana;https://kiwi.com/cz/hledej/results/brno-cesko/punta-cana-dominikanska-republika;Brno;Punta Cana;9553 CZK;18028 CZK;;BRQ-PUJ;;CZ;DO;brno_cz;brno-cesko;punta-cana_do;punta-cana-dominikanska-republika;Brno;Punta Cana;Česko;Czechia;Dominikánská republika;Dominican Republic;https://www.kiwi.com/cz/cheap-flights/brno-cesko/punta-cana-dominikanska-republika/;https://www.kiwi.com/cz/hledej/results/brno-cesko/punta-cana-dominikanska-republika/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/punta-cana-dominikanska-republika/anytime;CZK;cz
PRG;ORN;https://images.kiwi.com/photos/1280x720/oran_dz.jpg;Oran, travel destination, city;Praha - Oran;https://kiwi.com/cz/hledej/results/praha-cesko/oran-alzirsko;Praha;Oran;1764 CZK;4286 CZK;;PRG-ORN;;CZ;DZ;prague_cz;praha-cesko;oran_dz;oran-alzirsko;Prague;Oran;Česko;Czechia;Alžírsko;Algeria;https://www.kiwi.com/cz/cheap-flights/praha-cesko/oran-alzirsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/oran-alzirsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/oran-alzirsko/anytime;CZK;cz
PRG;AMD;https://images.kiwi.com/photos/1280x720/ahmedabad_in.jpg;Ahmadábád, travel destination, city;Praha - Ahmadábád;https://kiwi.com/cz/hledej/results/praha-cesko/ahmadabad-indie;Praha;Ahmadábád;7544 CZK;15456 CZK;;PRG-AMD;;CZ;IN;prague_cz;praha-cesko;ahmedabad_in;ahmadabad-indie;Prague;Ahmedabad;Česko;Czechia;Indie;India;https://www.kiwi.com/cz/cheap-flights/praha-cesko/ahmadabad-indie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/ahmadabad-indie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/ahmadabad-indie/anytime;CZK;cz
OSR;RIX;https://images.kiwi.com/photos/1280x720/riga_lv.jpg;Riga, travel destination, city;Ostrava - Riga;https://kiwi.com/cz/hledej/results/ostrava-cesko/riga-lotyssko;Ostrava;Riga;1617 CZK;4727 CZK;;OSR-RIX;;CZ;LV;ostrava_cz;ostrava-cesko;riga_lv;riga-lotyssko;Ostrava;Riga;Česko;Czechia;Lotyšsko;Latvia;https://www.kiwi.com/cz/cheap-flights/ostrava-cesko/riga-lotyssko/;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/riga-lotyssko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/ostrava-cesko/riga-lotyssko/anytime;CZK;cz
PRG;LIR;https://images.kiwi.com/photos/1280x720/liberia_cr.jpg;Liberia, travel destination, city;Praha - Liberia;https://kiwi.com/cz/hledej/results/praha-cesko/liberia-kostarika;Praha;Liberia;11292 CZK;18003 CZK;;PRG-LIR;;CZ;CR;prague_cz;praha-cesko;liberia_cr;liberia-kostarika;Prague;Liberia;Česko;Czechia;Kostarika;Costa Rica;https://www.kiwi.com/cz/cheap-flights/praha-cesko/liberia-kostarika/;https://www.kiwi.com/cz/hledej/results/praha-cesko/liberia-kostarika/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/liberia-kostarika/anytime;CZK;cz
BRQ;CTA;https://images.kiwi.com/photos/1280x720/catania_it.jpg;Catania, travel destination, city;Brno - Catania;https://kiwi.com/cz/hledej/results/brno-cesko/catania-italie;Brno;Catania;1519 CZK;3429 CZK;;BRQ-CTA;;CZ;IT;brno_cz;brno-cesko;catania_it;catania-italie;Brno;Catania;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/brno-cesko/catania-italie/;https://www.kiwi.com/cz/hledej/results/brno-cesko/catania-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/catania-italie/anytime;CZK;cz
PRG;CAI;https://images.kiwi.com/photos/1280x720/cairo_eg.jpg;Káhira, travel destination, city;Praha - Káhira;https://kiwi.com/cz/hledej/results/praha-cesko/kahira-egypt;Praha;Káhira;3699 CZK;7275 CZK;;PRG-CAI;;CZ;EG;prague_cz;praha-cesko;cairo_eg;kahira-egypt;Prague;Cairo;Česko;Czechia;Egypt;Egypt;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kahira-egypt/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kahira-egypt/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kahira-egypt/anytime;CZK;cz
BRQ;VIE;https://images.kiwi.com/photos/1280x720/vienna_at.jpg;Vídeň, travel destination, city;Brno - Vídeň;https://kiwi.com/cz/hledej/results/brno-cesko/viden-rakousko;Brno;Vídeň;1690 CZK;3209 CZK;;BRQ-VIE;;CZ;AT;brno_cz;brno-cesko;vienna_at;viden-rakousko;Brno;Vienna;Česko;Czechia;Rakousko;Austria;https://www.kiwi.com/cz/cheap-flights/brno-cesko/viden-rakousko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/viden-rakousko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/viden-rakousko/anytime;CZK;cz
PRG;LOS;https://images.kiwi.com/photos/1280x720/lagos_ng.jpg;Lagos, travel destination, city;Praha - Lagos;https://kiwi.com/cz/hledej/results/praha-cesko/lagos-nigerie;Praha;Lagos;7985 CZK;20256 CZK;;PRG-LOS;;CZ;NG;prague_cz;praha-cesko;lagos_ng;lagos-nigerie;Prague;Lagos;Česko;Czechia;Nigérie;Nigeria;https://www.kiwi.com/cz/cheap-flights/praha-cesko/lagos-nigerie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/lagos-nigerie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/lagos-nigerie/anytime;CZK;cz
PRG;GMZ;https://images.kiwi.com/photos/1280x720/san-sebastian-de-la-gomera_es.jpg;San Sebastián de La Gomera, travel destination, city;Praha - San Sebastián de La Gomera;https://kiwi.com/cz/hledej/results/praha-cesko/san-sebastian-de-la-gomera-spanelsko;Praha;San Sebastián de La Gomera;3331 CZK;6050 CZK;;PRG-GMZ;;CZ;ES;prague_cz;praha-cesko;san-sebastian-de-la-gomera_es;san-sebastian-de-la-gomera-spanelsko;Prague;San Sebastián de La Gomera;Česko;Czechia;Španělsko;Spain;https://www.kiwi.com/cz/cheap-flights/praha-cesko/san-sebastian-de-la-gomera-spanelsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/san-sebastian-de-la-gomera-spanelsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/san-sebastian-de-la-gomera-spanelsko/anytime;CZK;cz
PRG;TUS;https://images.kiwi.com/photos/1280x720/tucson_az_us.jpg;Tucson, travel destination, city;Praha - Tucson;https://kiwi.com/cz/hledej/results/praha-cesko/tucson-arizona-spojene-staty;Praha;Tucson;10949 CZK;18395 CZK;;PRG-TUS;;CZ;US;prague_cz;praha-cesko;tucson_az_us;tucson-arizona-spojene-staty;Prague;Tucson;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/tucson-arizona-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/tucson-arizona-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/tucson-arizona-spojene-staty/anytime;CZK;cz
BRQ;VAR;https://images.kiwi.com/photos/1280x720/varna_bg.jpg;Varna, travel destination, city;Brno - Varna;https://kiwi.com/cz/hledej/results/brno-cesko/varna-bulharsko;Brno;Varna;1470 CZK;3674 CZK;;BRQ-VAR;;CZ;BG;brno_cz;brno-cesko;varna_bg;varna-bulharsko;Brno;Varna;Česko;Czechia;Bulharsko;Bulgaria;https://www.kiwi.com/cz/cheap-flights/brno-cesko/varna-bulharsko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/varna-bulharsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/varna-bulharsko/anytime;CZK;cz
PRG;SKB;https://images.kiwi.com/photos/1280x720/saint-kitts_kn.jpg;Saint Kitts, travel destination, city;Praha - Saint Kitts;https://kiwi.com/cz/hledej/results/praha-cesko/saint-kitts-st-kitts-and-nevis;Praha;Saint Kitts;15186 CZK;29540 CZK;;PRG-SKB;;CZ;KN;prague_cz;praha-cesko;saint-kitts_kn;saint-kitts-st-kitts-and-nevis;Prague;Saint Kitts;Česko;Czechia;Svatý Kryštof a Nevis;St. Kitts & Nevis;https://www.kiwi.com/cz/cheap-flights/praha-cesko/saint-kitts-st-kitts-and-nevis/;https://www.kiwi.com/cz/hledej/results/praha-cesko/saint-kitts-st-kitts-and-nevis/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/saint-kitts-st-kitts-and-nevis/anytime;CZK;cz
PRG;NIM;https://images.kiwi.com/photos/1280x720/niamey_ne.jpg;Niamey, travel destination, city;Praha - Niamey;https://kiwi.com/cz/hledej/results/praha-cesko/niamey-niger;Praha;Niamey;9357 CZK;17979 CZK;;PRG-NIM;;CZ;NE;prague_cz;praha-cesko;niamey_ne;niamey-niger;Prague;Niamey;Česko;Czechia;Niger;Niger;https://www.kiwi.com/cz/cheap-flights/praha-cesko/niamey-niger/;https://www.kiwi.com/cz/hledej/results/praha-cesko/niamey-niger/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/niamey-niger/anytime;CZK;cz
PRG;DEB;https://images.kiwi.com/photos/1280x720/debrecen_hu.jpg;Debrecín, travel destination, city;Praha - Debrecín;https://kiwi.com/cz/hledej/results/praha-cesko/debrecin-madarsko;Praha;Debrecín;1347 CZK;3748 CZK;;PRG-DEB;;CZ;HU;prague_cz;praha-cesko;debrecen_hu;debrecin-madarsko;Prague;Debrecen;Česko;Czechia;Maďarsko;Hungary;https://www.kiwi.com/cz/cheap-flights/praha-cesko/debrecin-madarsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/debrecin-madarsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/debrecin-madarsko/anytime;CZK;cz
BRQ;PRG;https://images.kiwi.com/photos/1280x720/prague_cz.jpg;Praha, travel destination, city;Brno - Praha;https://kiwi.com/cz/hledej/results/brno-cesko/praha-cesko;Brno;Praha;1862 CZK;3968 CZK;;BRQ-PRG;;CZ;CZ;brno_cz;brno-cesko;prague_cz;praha-cesko;Brno;Prague;Česko;Czechia;Česko;Czechia;https://www.kiwi.com/cz/cheap-flights/brno-cesko/praha-cesko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/praha-cesko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/praha-cesko/anytime;CZK;cz
BRQ;FAO;https://images.kiwi.com/photos/1280x720/faro_pt.jpg;Faro, travel destination, city;Brno - Faro;https://kiwi.com/cz/hledej/results/brno-cesko/faro-portugalsko;Brno;Faro;1494 CZK;2743 CZK;;BRQ-FAO;;CZ;PT;brno_cz;brno-cesko;faro_pt;faro-portugalsko;Brno;Faro;Česko;Czechia;Portugalsko;Portugal;https://www.kiwi.com/cz/cheap-flights/brno-cesko/faro-portugalsko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/faro-portugalsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/faro-portugalsko/anytime;CZK;cz
PRG;EFL;https://images.kiwi.com/photos/1280x720/cephalonia_gr.jpg;Kefalonia, travel destination, city;Praha - Kefalonia;https://kiwi.com/cz/hledej/results/praha-cesko/cephalonia-greece;Praha;Kefalonia;3674 CZK;5928 CZK;;PRG-EFL;;CZ;GR;prague_cz;praha-cesko;cephalonia_gr;cephalonia-greece;Prague;Cephalonia;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/cephalonia-greece/;https://www.kiwi.com/cz/hledej/results/praha-cesko/cephalonia-greece/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/cephalonia-greece/anytime;CZK;cz
PRG;BLL;https://images.kiwi.com/photos/1280x720/billund_dk.jpg;Billund, travel destination, city;Praha - Billund;https://kiwi.com/cz/hledej/results/praha-cesko/billund-dansko;Praha;Billund;1225 CZK;2106 CZK;;PRG-BLL;;CZ;DK;prague_cz;praha-cesko;billund_dk;billund-dansko;Prague;Billund;Česko;Czechia;Dánsko;Denmark;https://www.kiwi.com/cz/cheap-flights/praha-cesko/billund-dansko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/billund-dansko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/billund-dansko/anytime;CZK;cz
PRG;AAR;https://images.kiwi.com/photos/1280x720/aarhus_dk.jpg;Aarhus, travel destination, city;Praha - Aarhus;https://kiwi.com/cz/hledej/results/praha-cesko/aarhus-dansko;Praha;Aarhus;1298 CZK;3037 CZK;;PRG-AAR;;CZ;DK;prague_cz;praha-cesko;aarhus_dk;aarhus-dansko;Prague;Aarhus;Česko;Czechia;Dánsko;Denmark;https://www.kiwi.com/cz/cheap-flights/praha-cesko/aarhus-dansko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/aarhus-dansko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/aarhus-dansko/anytime;CZK;cz
PRG;RUH;https://images.kiwi.com/photos/1280x720/riyadh_sa.jpg;Rijád, travel destination, city;Praha - Rijád;https://kiwi.com/cz/hledej/results/praha-cesko/rijad-saudska-arabie;Praha;Rijád;2327 CZK;4580 CZK;;PRG-RUH;;CZ;SA;prague_cz;praha-cesko;riyadh_sa;rijad-saudska-arabie;Prague;Riyadh;Česko;Czechia;Saúdská Arábie;Saudi Arabia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/rijad-saudska-arabie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/rijad-saudska-arabie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/rijad-saudska-arabie/anytime;CZK;cz
